site_no,date,TSS,PheoP,CHLA,site_name,lat,long,geometry,split_ID,LS_ID,Cloud_Cover,azimuth,cScore,time,dswe,dswe_sd,hillshade,hillshadow,hillshadow_sd,path,pixelCount,qa,qa_sd,row,sat,swir1_sd,zenith,date_time,month,year,hour,season,decade,count,max_year,min_year,n_years,rn,red_raw,green_raw,blue_raw,nir_raw,swir1_raw,swir2_raw,red,green,blue,nir,swir1,swir2,NR,BR,GR,SR,BG,RG,NG,SG,BN,GN,RN,SN,BS,GS,RS,NS,R.GN,R.GB,R.GS,R.BN,R.BS,R.NS,G.BR,G.BN,G.BS,G.RN,G.RB,G.NS,B.RG,B.RN,B.RS,B.GN,B.GS,B.NS,N.RG,N.RB,N.RS,N.GB,N.GS,N.BS,GR2,GN2,BR_G,NS_NR,fai,N_S,N_R,ndvi,ndwi,ndssi,gn.gn,hue,saturation,bright,bright_tot,dw,hexcolor,index
4056000,10/26/2017,2,1.100000024,0.5,PONT S.N.C.F. - AMONT CONFLUENCE CHER,6696831,509748.8,"c(509748.8, 6696831)",323,1_2_LE07_199027_20171026,16,165.134842,0,10:43:52,1,0,223,1,0,199,215,68,0.56767056,27,LE07,61.92776545,61.198914,2017-10-26T10:43:52Z,10,2017,10,Fall,2020,404,2020,1984,36,83868,320.6428571,428.3589744,326,324.6349258,215,104.9886135,320.6428571,428.3589744,326,324.6349258,215,104.9886135,1.012450203,1.016707507,1.335937991,0.670527957,0.761043936,0.748537737,0.757857183,0.501915479,1.004204952,1.319509826,0.987702898,0.662282407,1.51627907,1.992367323,1.491362126,1.509929887,0.425823977,0.425053414,0.498388722,0.492815317,0.592685503,0.594184775,0.662435175,0.658370704,0.79179108,0.663836546,0.662435175,0.793794015,0.435245932,0.505208778,0.608614482,0.432938434,0.506715555,0.604112122,0.433423407,0.502031256,0.606066004,0.430345415,0.504593763,0.600064558,374.5009158,376.4969501,0.0125062,1.037788344,22.13276128,109.6349258,3.992068642,0.006186589,0.331632856,0.002098065,0.137748856,0.341622317,0.251462263,0.238563122,1399.636757,544,#2E3D2E,183
4056000,4/19/2018,NA,2.299999952,22.20000076,PONT S.N.C.F. - AMONT CONFLUENCE CHER,6696831,509748.8,"c(509748.8, 6696831)",323,2_LC08_200027_20180419,0,151.526581,0,10:46:40,1,0,161,1,0,200,611,324,0.372612803,27,LC08,55.00362778,39.224152,2018-04-19T10:46:40Z,4,2018,10,Spring,2020,404,2020,1984,36,84019,330.5011418,442,246,225.287445,90.45354297,52.52680047,393.0057108,504.8913717,321.173598,421.9587553,128.3933681,66.19666027,1.073670798,0.817223743,1.284692201,0.326695935,0.636124157,0.778396568,0.835741664,0.254298994,0.761149269,1.196541997,0.931384184,0.304279427,2.501481211,3.9323789,3.060950239,3.286452887,0.424022935,0.475756418,0.620582948,0.528850223,0.874187252,0.714098654,0.706953234,0.679409757,1.123061545,0.619525627,0.706953234,0.917396972,0.357695335,0.394095217,0.615984207,0.34652161,0.50715512,0.583578375,0.469941114,0.590830272,0.809281743,0.510805773,0.666301789,0.938589325,448.9485413,463.4250635,-0.142272411,1.109416833,74.39152758,293.5653872,28.9530445,0.035526757,0.594516147,-0.135622082,0.089477915,0.268168061,0.363875843,0.281185802,1641.029436,558,#38482E,184
4056000,7/16/2018,NA,3.5,37.59999847,PONT S.N.C.F. - AMONT CONFLUENCE CHER,6696831,509748.8,"c(509748.8, 6696831)",323,1_2_LE07_200027_20180716,3,141.876617,0,10:46:30,1,0,130,1,0,200,361,66,0.973210265,27,LE07,45.91134815,30.573467,2018-07-16T10:46:30Z,7,2018,10,Summer,2020,404,2020,1984,36,83959,364.0357143,514.8853028,306,527,218.4804457,128,364.0357143,514.8853028,306,527,218.4804457,128,1.447660159,0.840576866,1.414381289,0.600162119,0.594307117,0.707022928,1.023528924,0.424328379,0.580645161,0.97701196,0.690769856,0.414573901,1.400583009,2.356665381,1.666216457,2.412115182,0.34940095,0.443467209,0.496390396,0.437017664,0.694088249,0.488323626,0.768444565,0.618109607,0.981705433,0.577850354,0.768444565,0.690675799,0.34815415,0.343420578,0.525307315,0.293698355,0.417254284,0.410473543,0.599598815,0.786525239,0.904695932,0.641989811,0.718604599,1.004803905,439.4605086,520.9426514,-0.112715811,2.11960417,187.9586248,308.5195543,162.9642857,0.182893102,0.404170576,-0.265306122,-0.011627669,0.287027447,0.405692883,0.286751656,1711.921017,555,#34492B,185
4056000,10/5/2018,2,1.299999952,1.100000024,PONT S.N.C.F. - AMONT CONFLUENCE CHER,6696831,509748.8,"c(509748.8, 6696831)",323,2_LC08_199027_20181005,0.01,161.309143,98,10:41:00,1,0,206,1,0,199,422,324,0.370305684,27,LC08,62.54961926,53.908115,2018-10-05T10:41:00Z,10,2018,10,Fall,2020,404,2020,1984,36,83996,274.6428571,382.6666667,256.5,113.5203418,70.57692308,48.51479722,335.7800844,445.4160333,333.30681,268.1675559,103.9352947,61.70661153,0.798640445,0.992634243,1.326511172,0.309533827,0.748304473,0.753857202,0.602060851,0.233344305,1.242905052,1.660961677,1.252127921,0.387575948,3.206868381,4.285512778,3.23066467,2.580139469,0.470554662,0.431193315,0.611230131,0.558261671,0.767950023,0.902385144,0.665707305,0.740540343,1.018694285,0.737507697,0.665707305,1.197023975,0.426662143,0.551880308,0.758005805,0.467088671,0.606727959,0.895738395,0.343278147,0.400796306,0.60986622,0.344368421,0.488153104,0.613315948,390.5980588,356.7917946,-0.005552729,0.708371585,-27.80079689,164.2322613,-67.61252846,-0.111950977,0.621607196,0.108299302,0.248392031,0.329656451,0.251695527,0.248062596,1382.670484,547,#303F2F,186
4072200,8/20/1984,33,NA,NA,PONT D57,6694296,504072.7,"c(504072.7, 6694296)",339,1_1_LT05_199027_19840820,1,139.012253,38.24705882,10:11:09,1,0,169,1,0,199,382,66,0.598601295,27,LT05,113.4163464,41.532265,1984-08-20T10:11:09Z,8,1984,10,Summer,1990,333,2020,1984,36,89343,502,700.9255898,510,752.4,192,135,446.2249685,634.6146205,490.9845877,693.8709477,146.9921445,100.0840056,1.554980104,1.100307294,1.422185367,0.329412639,0.773673615,0.703143221,1.093373719,0.231624264,0.707602169,0.914600363,0.643095045,0.211843636,3.340209706,4.317336976,3.035706228,4.720462785,0.335889963,0.396433264,0.57090725,0.376607067,0.699437685,0.530674937,0.677132042,0.53560506,0.99473004,0.556632658,0.677132042,0.75471813,0.454262217,0.430652001,0.827664235,0.369582176,0.628173411,0.583905504,0.641974031,0.740358379,1.16967453,0.616445838,0.887749414,1.087611683,540.4197945,664.2427841,0.070530394,1.827602988,299.0293934,546.8788032,247.6459792,0.217215039,0.623871873,-0.171232993,-0.044604419,0.372931774,0.296856779,0.35343171,2265.695124,533,#3F5A46,187
4072200,6/25/1990,63,NA,NA,PONT D57,6694296,504072.7,"c(504072.7, 6694296)",339,1_1_LT05_200027_19900625,1,126.543381,0,10:07:34,1,0,139,1,0,200,633,68,0.961025053,27,LT05,55.8135577,33.12468,1990-06-25T10:07:34Z,6,1990,10,Summer,1990,333,2020,1984,36,89409,372.876452,512.7331425,266,472.4215781,114,57,326.9037163,460.0244588,258.879342,437.226757,92.80200143,48.15597384,1.337478699,0.791913121,1.407216975,0.283881757,0.562751256,0.710622468,0.950442414,0.201732755,0.592094006,1.052141598,0.747675459,0.212251423,2.789587919,4.957053207,3.522593384,4.711393615,0.364339118,0.454725258,0.591331529,0.469617658,0.929545233,0.616765998,0.785315403,0.660853941,1.308071831,0.602023443,0.785315403,0.867923582,0.32897455,0.338789449,0.616811569,0.288524928,0.468283197,0.488425086,0.555612025,0.746397068,1.041746011,0.608185346,0.790893325,1.243246948,393.4640875,448.6256079,-0.147871212,1.471261139,150.5223251,344.4247556,110.3230408,0.14437723,0.664263533,-0.256207229,0.025408382,0.276969073,0.437248744,0.25619837,1483.034274,557,#2E4125,188
4072200,9/6/1999,42,43,93,PONT D57,6694296,504072.7,"c(504072.7, 6694296)",339,1_1_LT05_200027_19990906,19,146.49791,0,10:24:23,1,0,182,1,0,200,354,66,0.870863226,27,LT05,104.9126554,45.516129,1999-09-06T10:24:23Z,9,1999,10,Fall,2000,333,2020,1984,36,89454,457,640.0196724,442.3983051,680,213.1833333,103,403.9521963,577.8012971,427.6755846,629.5384945,162.2554457,78.04265565,1.558448005,1.058728207,1.43037048,0.401669918,0.740177613,0.699119573,1.089541505,0.280815302,0.679347789,0.917817262,0.641664012,0.257737131,2.635816522,3.561059505,2.489606402,3.879922131,0.334580372,0.401751849,0.545839492,0.3820912,0.684744785,0.510173387,0.694783544,0.546531974,0.979438727,0.559077408,0.694783544,0.729736953,0.435624205,0.413816581,0.755333473,0.354229677,0.577895666,0.540134955,0.641238864,0.756995508,1.111850932,0.626109368,0.850662467,1.067139144,490.8767467,603.6698958,0.041058039,1.933344357,267.0897806,467.2830488,225.5862982,0.218276081,0.561505392,-0.190938537,-0.042852226,0.356076609,0.300880427,0.321791043,2038.967572,540,#39523D,189
4072200,6/7/2004,34,28,25,PONT D57,6694296,504072.7,"c(504072.7, 6694296)",339,1_2_LE07_200027_20040607,1,139.201477,0,10:36:29,1,0,126,1,0,200,428,68,0.967639559,27,LE07,91.47483527,29.586159,2004-06-07T10:36:29Z,6,2004,10,Summer,2005,333,2020,1984,36,89568,411,610.6793485,316.4375,516.7150965,212.1965006,134,411,610.6793485,316.4375,516.7150965,212.1965006,134,1.257214347,0.769920925,1.485837831,0.516293189,0.518172918,0.673020958,0.846131604,0.347476136,0.612402274,1.181849249,0.795409313,0.410664411,1.491247495,2.877895473,1.936883968,2.435078312,0.364557411,0.443309817,0.499467812,0.493306991,0.77747553,0.563854385,0.839493906,0.732974189,1.155202556,0.658261734,0.839493906,0.837796176,0.309722909,0.341093404,0.507765207,0.280680379,0.38455072,0.434123289,0.50575075,0.710322325,0.82913671,0.557335461,0.627938099,0.977453391,510.8396743,563.6972225,-0.15484804,1.531756719,139.8530711,304.5185959,105.7150965,0.113952114,0.484256341,-0.240385252,0.083346386,0.279770535,0.481827082,0.340101598,1854.831945,556,#3A572D,190
4072200,6/6/2006,23,18,34,PONT D57,6694296,504072.7,"c(504072.7, 6694296)",339,1_2_LE07_199027_20060606,9,139.726761,54,10:31:15,1,0,126,1,0,199,64,66,0.726184377,27,LE07,108.1032301,29.601219,2006-06-06T10:31:15Z,6,2006,10,Summer,2010,333,2020,1984,36,89498,572,712,459,831,204,119,572,712,459,831,204,119,1.452797203,0.802447552,1.244755245,0.356643357,0.644662921,0.803370787,1.167134831,0.286516854,0.55234657,0.856799037,0.688327316,0.245487365,2.25,3.490196078,2.803921569,4.073529412,0.370706416,0.488471392,0.624454148,0.443410853,0.862745098,0.552657005,0.690591659,0.551937984,1.073906486,0.507483963,0.690591659,0.687922705,0.357476636,0.327156094,0.591494845,0.297472456,0.501091703,0.443478261,0.647196262,0.806013579,1.070876289,0.709649872,0.90720524,1.253393665,642,771.5,-0.158707865,1.703804348,322.1919192,627,259,0.184604419,0.554585153,-0.288372093,-0.077122489,0.258893281,0.355337079,0.396529436,2574,560,#516541,191
4072200,3/12/2007,28,4.5,6.099999905,PONT D57,6694296,504072.7,"c(504072.7, 6694296)",339,1_2_LE07_200027_20070312,0,151.585281,2,10:37:55,1,0,208,1,0,200,728,68,0.364205318,27,LE07,104.5992321,54.618454,2007-03-12T10:37:55Z,3,2007,10,Spring,2010,333,2020,1984,36,89576,744,793,534.7245161,460,174,82,744,793,534.7245161,460,174,82,0.61827957,0.718715748,1.065860215,0.233870968,0.674305821,0.938209332,0.580075662,0.219419924,1.1624446,1.723913043,1.617391304,0.37826087,3.073129403,4.557471264,4.275862069,2.643678161,0.59377494,0.560357206,0.769389866,0.747945776,1.049773195,1.173501577,0.620149211,0.797205646,1.118911484,0.658637874,0.620149211,1.250788644,0.347901442,0.444123352,0.58248858,0.4267554,0.552972612,0.843414063,0.29928432,0.359733464,0.501089325,0.346457412,0.475698035,0.64905332,768.5,626.5,-0.263903511,0.501754386,-186.1212121,286,-284,-0.235880399,0.640124095,0.075120815,0.265762171,0.198286651,0.325694179,0.441640229,2531.724516,567,#6A714C,192
4072200,7/16/2018,6.800000191,NA,NA,PONT D57,6694296,504072.7,"c(504072.7, 6694296)",339,1_2_LE07_200027_20180716,3,141.876617,0,10:46:30,1,0,130,1,0,200,192,66,0.812232862,27,LE07,54.428354,30.573467,2018-07-16T10:46:30Z,7,2018,10,Summer,2020,333,2020,1984,36,89623,394.5,514.6121083,330,605.5555556,289,165,394.5,514.6121083,330,605.5555556,289,165,1.534995071,0.836501901,1.304466688,0.732572877,0.641259688,0.766596809,1.176722323,0.56158803,0.544954128,0.849818161,0.65146789,0.477247706,1.141868512,1.780664735,1.365051903,2.095347943,0.352179422,0.467078315,0.490908482,0.421674584,0.637318255,0.441001118,0.710299666,0.550060448,0.831360433,0.51458352,0.710299666,0.575271268,0.362991535,0.329981668,0.482809071,0.294598756,0.410645878,0.368898274,0.666095578,0.835825474,0.885962773,0.716962911,0.7535421,0.978280381,454.5560542,560.0838319,-0.125337121,3.000526593,229.1717172,316.5555556,211.0555556,0.211043831,0.280747522,-0.294536817,-0.081187353,0.275103133,0.358740312,0.286599507,1844.667664,557,#38492F,193
4075500,12/6/2006,19,NA,NA,RD PONT D749 hors influence Indre  et Centrale Chinon-Avoine,6685781,485265.8,"c(485265.8, 6685781)",335,1_2_LE07_200027_20061206,6,162.285675,176.3333333,10:37:32,1,0,242,1,0,200,755,68,0.313255534,27,LE07,105.7205389,71.86882,2006-12-06T10:37:32Z,12,2006,10,Winter,2010,155,2019,1984,35,88668,519,578.0106488,402.8322286,313.8695642,113.7859595,125,519,578.0106488,402.8322286,313.8695642,113.7859595,125,0.604758313,0.776169997,1.113700672,0.21924077,0.696928732,0.897907333,0.543016923,0.196857895,1.283438328,1.841563231,1.653553129,0.362526261,3.540263055,5.07980643,4.561195443,2.75842086,0.581916711,0.529136737,0.750220504,0.724150554,1.004610391,1.213593585,0.627023694,0.806486958,1.118835268,0.693999005,0.627023694,1.351579991,0.367209041,0.483667847,0.636601085,0.451666292,0.582298646,0.941954929,0.286113507,0.340484477,0.496012213,0.31999984,0.453702086,0.607546485,548.5053244,445.9401065,-0.200978601,0.493772635,-135.5482268,200.0836047,-205.1304358,-0.246293591,0.671042159,0.124127866,0.296162064,0.222810044,0.303071268,0.321907636,1813.712442,564,#4A5239,194
4075500,10/19/2009,2,3,0.5,RD PONT D749 hors influence Indre  et Centrale Chinon-Avoine,6685781,485265.8,"c(485265.8, 6685781)",335,1_1_LT05_200027_20091019,19,160.902298,450.5019608,10:37:33,1,0,220,1,0,200,345,68,0.737486094,27,LT05,92.39427746,59.428032,2009-10-19T10:37:33Z,10,2009,10,Fall,2010,155,2019,1984,35,88647,428.1714286,524.4078947,376.7142857,412.8823529,255,145,377.2581089,470.7730772,365.4303964,379.9144863,193.0707224,107.1823675,1.007041273,0.968648222,1.247880605,0.511773552,0.776234696,0.801358716,0.807001302,0.410114197,0.961875395,1.239155374,0.99300796,0.508195211,1.892728177,2.438345241,1.953989213,1.967747785,0.443474344,0.451155874,0.568293489,0.50615241,0.675483175,0.658408111,0.633876886,0.631617776,0.842922353,0.621751342,0.633876886,0.821614712,0.430916224,0.482624964,0.64073632,0.429570634,0.550476477,0.637765846,0.44799589,0.511539473,0.666132353,0.454332586,0.572294998,0.680239436,424.0155931,425.3437818,-0.025124021,1.014422146,34.28451445,186.8437639,2.656377369,0.003508285,0.418324845,-0.019432735,0.106806065,0.314620259,0.223765304,0.262184527,1593.376069,550,#364334,195
4075500,9/20/2010,11,5,5,RD PONT D749 hors influence Indre  et Centrale Chinon-Avoine,6685781,485265.8,"c(485265.8, 6685781)",335,1_1_LT05_200027_20100920,0,154.802063,590.372549,10:37:34,1,0,193,1,0,200,602,68,0.492288857,27,LT05,80.02678104,49.204937,2010-09-20T10:37:34Z,9,2010,10,Fall,2010,155,2019,1984,35,88648,399,468.8358614,280.6524823,285.6233766,113.789202,72,350.5544539,419.7068787,273.098543,254.1988634,92.65983709,57.66864382,0.725133743,0.77904742,1.197265857,0.264323662,0.650688747,0.83523638,0.605658082,0.220772739,1.074349977,1.651096599,1.379055946,0.364517118,2.947323799,4.529544751,3.783240559,2.743355388,0.520183213,0.505992654,0.684186625,0.664813537,0.958431776,1.010654925,0.672981419,0.795958549,1.147497642,0.694013355,0.672981419,1.210022635,0.3545531,0.45158668,0.616177205,0.40524739,0.533013825,0.787348112,0.330016389,0.407596636,0.573534898,0.366912347,0.496126808,0.694991221,385.1306663,336.952871,-0.184547633,0.626376108,-52.07065634,161.5390263,-96.35559053,-0.159330404,0.638306571,0.035842542,0.2455952,0.245280233,0.349311253,0.233744567,1297.558739,561,#323C27,196
4075501,6/25/1990,63,NA,NA,RG PONT D749 sous influence Indre et Centrale Chinon-Avoine,6685630,485260.1,"c(485260.1, 6685630)",335,1_1_LT05_200027_19900625,1,126.543381,0,10:07:34,1,0,139,1,0,200,385,68,0.767074159,27,LT05,88.29029435,33.12468,1990-06-25T10:07:34Z,6,1990,10,Summer,1990,155,2019,1984,35,88590,344.5674473,514.6210547,268.4756098,437.0114842,114,93,301.5548163,461.761869,261.2842676,403.2567221,92.80200143,71.36517378,1.337258436,0.866456954,1.531270085,0.307745048,0.565842018,0.653052659,0.873300177,0.200973722,0.647935306,1.145081641,0.74779861,0.230131319,2.815502506,4.975774896,3.249443025,4.345345099,0.348610792,0.417061652,0.543769316,0.453779106,0.85164222,0.607901448,0.82041543,0.69485837,1.304094254,0.655156512,0.82041543,0.930861301,0.342301266,0.370715082,0.662558008,0.302056245,0.471152705,0.526720437,0.528295437,0.716468941,1.022568152,0.557719213,0.727160105,1.138865744,381.6583426,432.5092955,-0.087210641,1.487188189,137.5483488,310.4547207,101.7019058,0.144296596,0.665315372,-0.213639876,0.067634554,0.29985449,0.434157982,0.257165974,1427.857675,553,#2B4225,197
4075501,6/7/2004,24,14,28,RG PONT D749 sous influence Indre et Centrale Chinon-Avoine,6685630,485260.1,"c(485260.1, 6685630)",335,1_2_LE07_200027_20040607,1,139.201477,309.6705882,10:36:29,1,0,126,1,0,200,584,68,0.974120945,27,LE07,83.44164497,29.586159,2004-06-07T10:36:29Z,6,2004,10,Summer,2005,155,2019,1984,35,88664,502.8823529,692.8452381,410.2790698,594.1111111,282.0487805,204,502.8823529,692.8452381,410.2790698,594.1111111,282.0487805,204,1.181411731,0.815854976,1.377748163,0.560864343,0.592165533,0.725822053,0.857494688,0.407087709,0.690576328,1.166187983,0.846444955,0.474740794,1.454638694,2.456473086,1.782962337,2.106412622,0.390753232,0.455870974,0.515832843,0.500684258,0.726364471,0.573961851,0.758732488,0.689816817,1.000747316,0.631585566,0.758732488,0.790774886,0.343120852,0.374003203,0.522694352,0.318797969,0.420844791,0.468269632,0.496861589,0.650609078,0.756895842,0.538571317,0.609410972,0.858135507,597.8637955,643.4781746,-0.13365652,1.41311091,129.1496747,312.0623306,91.22875817,0.083162536,0.421375503,-0.183028513,0.076719095,0.278712921,0.407834467,0.385861702,2200.117772,557,#47623A,198
4102990,7/5/2011,3,2.200000048,3.200000048,PLACE DU PORT CIGONGNE,6689175,467529.9,"c(467529.9, 6689175)",412,1_1_LT05_200027_20110705,7,137.133972,0,10:36:36,1,0,128,1,0,200,490,68,0.456358657,27,LT05,115.6019014,30.195496,2011-07-05T10:36:36Z,7,2011,10,Summer,2015,283,2020,1984,36,111777,501.449848,576.0304183,386.1599749,413.75,226.5,156.9263786,445.7037083,518.4309853,374.4259853,380.7565687,171.9700024,115.7791676,0.854281806,0.840078237,1.163174045,0.38583929,0.72222918,0.85971657,0.734440223,0.331712431,0.983373673,1.361581199,1.170573918,0.451653409,2.17727499,3.014659406,2.591752643,2.214087127,0.495673796,0.49918825,0.645572234,0.590193333,0.815715558,0.806372864,0.632132929,0.686497566,0.948819166,0.627290869,0.632132929,0.937951986,0.388354436,0.45304777,0.606187343,0.416404769,0.542331184,0.677416294,0.394920514,0.46426385,0.616436416,0.426447439,0.551500614,0.69685096,482.0673468,449.593777,-0.13748739,0.762736053,-17.94236182,208.7865663,-64.94713959,-0.078584708,0.501825735,-0.008382852,0.153109789,0.250838833,0.27777082,0.288726329,1719.317248,561,#3F4A35,199
4102990,9/4/2013,5,3.099999905,5.5,PLACE DU PORT CIGONGNE,6689175,467529.9,"c(467529.9, 6689175)",412,1_2_LE07_200027_20130904,0,152.37413,98,10:42:56,1,0,175,1,0,200,573,68,0.329505723,27,LE07,92.35937053,43.461796,2013-09-04T10:42:56Z,9,2013,10,Fall,2015,283,2020,1984,36,111864,324.9042406,438.2471042,262.557377,198.3504994,101.0232834,67,324.9042406,438.2471042,262.557377,198.3504994,101.0232834,67,0.610489106,0.808106957,1.348850059,0.310932487,0.599108071,0.741372247,0.452599681,0.230516716,1.323704139,2.209458033,1.638030868,0.509317011,2.598978851,4.338080187,3.216132258,1.963413707,0.51037616,0.4636161,0.602488562,0.704922301,0.89362355,1.085279538,0.746001255,0.950834487,1.205364179,0.837540629,0.746001255,1.463879369,0.344043654,0.50177735,0.616436746,0.412438526,0.486875199,0.877021944,0.259909782,0.33763993,0.46569073,0.283032579,0.367812704,0.545547442,381.5756724,318.2988018,-0.142264177,0.434727532,-88.10953645,97.32721595,-126.5537412,-0.241858757,0.625333466,0.13930523,0.376841828,0.274188476,0.400891929,0.244070052,1224.059221,557,#2E3E25,200
4102990,10/5/2016,2,1.799999952,1,PLACE DU PORT CIGONGNE,6689175,467529.9,"c(467529.9, 6689175)",412,1_2_LE07_201027_20161005,32,162.235565,0,10:56:20,1,0,206,1,0,201,59,68,0.719091642,27,LE07,108.1724713,53.937138,2016-10-05T10:56:20Z,10,2016,10,Fall,2020,283,2020,1984,36,111918,387,458,283,251,123,97,387,458,283,251,123,97,0.648578811,0.73126615,1.183462532,0.317829457,0.61790393,0.844978166,0.548034934,0.268558952,1.12749004,1.824701195,1.541832669,0.490039841,2.300813008,3.723577236,3.146341463,2.040650407,0.54583921,0.522267206,0.666092943,0.724719101,0.95320197,1.034759358,0.68358209,0.857677903,1.128078818,0.717868339,0.68358209,1.22459893,0.334911243,0.443573668,0.554901961,0.399153738,0.487091222,0.756684492,0.29704142,0.374626866,0.492156863,0.338731444,0.432013769,0.618226601,422.5,354.5,-0.227074236,0.484848485,-90.66666667,128,-136,-0.213166144,0.576592083,0.059925094,0.291960508,0.234285714,0.38209607,0.255070901,1379,563,#374128,201
4103200,6/26/2002,21,9.399999619,52,PONT DE LA D55,6705956,449800.1,"c(449800.1, 6705956)",423,1_1_LT05_200027_20020626,1,132.030182,0,10:23:22,1,0,132,1,0,200,769,68,0.586232249,27,LT05,100.1893478,31.151653,2002-06-26T10:23:22Z,6,2002,10,Summer,2005,388,2020,1984,36,116026,401.3424872,538.7254902,346.5526658,376,151,86.70828289,352.6873401,483.9697496,336.6061232,343.930456,118.1131559,67.2152499,0.975170971,0.954403759,1.372234539,0.334894799,0.695510667,0.728738398,0.710644532,0.2440507,0.97870403,1.407173285,1.025461206,0.343421625,2.849861394,4.097509255,2.986012332,2.911872545,0.426002238,0.429804667,0.585778697,0.51824891,0.775615542,0.763320455,0.702124386,0.711159054,1.064326436,0.694742156,0.702124386,1.047454693,0.402322681,0.48320058,0.714965524,0.406578137,0.559069391,0.728515912,0.411076964,0.498960855,0.730522714,0.419133035,0.571234381,0.756357761,418.3285448,413.9501028,-0.033227732,0.96266902,31.52353133,225.8173,-8.756884133,-0.012570572,0.607651522,-0.010762585,0.169149968,0.315145651,0.304489333,0.269534062,1517.193669,550,#324530,202
